id;clasificacion_uso_espectro;titulo_id;titulo_type;created_at;updated_at
12510;no_aplica;8596;ConsecionAnterior;2016-06-30 21:00:48.107;2016-06-30 21:00:48.107
12511;uso_comercial;8597;ConsecionAnterior;2016-06-30 21:01:32.370;2016-06-30 21:01:32.370
12512;no_aplica;8598;ConsecionAnterior;2016-06-30 21:01:47.560;2016-06-30 21:01:47.560
12513;uso_comercial;8599;ConsecionAnterior;2016-06-30 21:01:49.137;2016-06-30 21:01:49.137
12514;uso_comercial;8600;ConsecionAnterior;2016-06-30 21:01:54.013;2016-06-30 21:01:54.013
12515;no_aplica;8601;ConsecionAnterior;2016-06-30 21:02:26.637;2016-06-30 21:02:26.637
12516;no_aplica;8602;ConsecionAnterior;2016-06-30 21:02:43.700;2016-06-30 21:02:43.700
12517;uso_comercial;8603;ConsecionAnterior;2016-06-30 21:03:01.980;2016-06-30 21:03:01.980
12518;no_aplica;8604;ConsecionAnterior;2016-06-30 21:03:35.403;2016-06-30 21:03:35.403
12520;uso_comercial;8605;ConsecionAnterior;2016-06-30 21:03:52.480;2016-06-30 21:03:52.480
12521;no_aplica;8606;ConsecionAnterior;2016-06-30 21:04:22.950;2016-06-30 21:04:22.950
12522;uso_no_comercial;3726;Permiso;2016-06-30 21:04:25.667;2016-06-30 21:04:25.667
12523;uso_comercial;8607;ConsecionAnterior;2016-06-30 21:04:34.637;2016-06-30 21:04:34.637
12524;uso_comercial;8608;ConsecionAnterior;2016-06-30 21:05:25.577;2016-06-30 21:05:25.577
12525;no_aplica;8609;ConsecionAnterior;2016-06-30 21:05:29.810;2016-06-30 21:05:29.810
12527;no_aplica;8611;ConsecionAnterior;2016-06-30 21:06:09.637;2016-06-30 21:06:09.637
12529;uso_comercial;8613;ConsecionAnterior;2016-06-30 21:06:34.857;2016-06-30 21:06:34.857
12530;no_aplica;8614;ConsecionAnterior;2016-06-30 21:06:55.653;2016-06-30 21:06:55.653
12531;uso_comercial;8615;ConsecionAnterior;2016-06-30 21:07:00.293;2016-06-30 21:07:00.293
12532;uso_comercial;8616;ConsecionAnterior;2016-06-30 21:07:14.810;2016-06-30 21:07:14.810
12533;uso_comercial;8617;ConsecionAnterior;2016-06-30 21:07:44.513;2016-06-30 21:07:44.513
12534;uso_comercial;8618;ConsecionAnterior;2016-06-30 21:07:51.137;2016-06-30 21:07:51.137
12535;no_aplica;8619;ConsecionAnterior;2016-06-30 21:07:58.543;2016-06-30 21:07:58.543
12536;uso_comercial;8620;ConsecionAnterior;2016-06-30 21:08:09.420;2016-06-30 21:08:09.420
12537;no_aplica;8621;ConsecionAnterior;2016-06-30 21:08:37.467;2016-06-30 21:08:37.467
12538;no_aplica;8622;ConsecionAnterior;2016-06-30 21:08:48.170;2016-06-30 21:08:48.170
12539;uso_comercial;8623;ConsecionAnterior;2016-06-30 21:09:02.263;2016-06-30 21:09:02.263
12540;no_aplica;8624;ConsecionAnterior;2016-06-30 21:09:13.467;2016-06-30 21:09:13.467
12541;no_aplica;8625;ConsecionAnterior;2016-06-30 21:09:19.137;2016-06-30 21:09:19.137
12543;no_aplica;8627;ConsecionAnterior;2016-06-30 21:09:52.170;2016-06-30 21:09:52.170
12544;no_aplica;8628;ConsecionAnterior;2016-06-30 21:09:55.450;2016-06-30 21:09:55.450
12545;uso_comercial;8629;ConsecionAnterior;2016-06-30 21:10:06.170;2016-06-30 21:10:06.170
12546;uso_comercial;8630;ConsecionAnterior;2016-06-30 21:10:17.123;2016-06-30 21:10:17.123
12547;no_aplica;8631;ConsecionAnterior;2016-06-30 21:10:48.887;2016-06-30 21:10:48.887
12548;no_aplica;8632;ConsecionAnterior;2016-06-30 21:11:21.437;2016-06-30 21:11:21.437
12549;no_aplica;8633;ConsecionAnterior;2016-06-30 21:11:24.840;2016-06-30 21:11:24.840
12550;no_aplica;8634;ConsecionAnterior;2016-06-30 21:11:54.903;2016-06-30 21:11:54.903
12551;uso_comercial;8635;ConsecionAnterior;2016-06-30 21:12:06.327;2016-06-30 21:12:06.327
12552;no_aplica;8636;ConsecionAnterior;2016-06-30 21:12:44.950;2016-06-30 21:12:44.950
12553;no_aplica;8637;ConsecionAnterior;2016-06-30 21:12:46.123;2016-06-30 21:12:46.123
12554;no_aplica;8638;ConsecionAnterior;2016-06-30 21:13:18.873;2016-06-30 21:13:18.873
12555;no_aplica;8639;ConsecionAnterior;2016-06-30 21:13:51.637;2016-06-30 21:13:51.637
12556;uso_comercial;8640;ConsecionAnterior;2016-06-30 21:14:00.513;2016-06-30 21:14:00.513
12557;no_aplica;8641;ConsecionAnterior;2016-06-30 21:14:27.717;2016-06-30 21:14:27.717
12558;no_aplica;8642;ConsecionAnterior;2016-06-30 21:15:00.200;2016-06-30 21:15:00.200
12559;uso_comercial;8643;ConsecionAnterior;2016-06-30 21:15:27.950;2016-06-30 21:15:27.950
12560;uso_comercial;8644;ConsecionAnterior;2016-06-30 21:16:07.153;2016-06-30 21:16:07.153
12563;uso_comercial;8647;ConsecionAnterior;2016-06-30 21:18:37.950;2016-06-30 21:18:37.950
12564;uso_comercial;8648;ConsecionAnterior;2016-06-30 21:19:16.483;2016-06-30 21:19:16.483
12566;no_aplica;8650;ConsecionAnterior;2016-06-30 21:19:45.263;2016-06-30 21:19:45.263
12567;uso_comercial;8651;ConsecionAnterior;2016-06-30 21:20:12.530;2016-06-30 21:20:12.530
12568;no_aplica;8652;ConsecionAnterior;2016-06-30 21:20:51.437;2016-06-30 21:20:51.437
12570;uso_comercial;8654;ConsecionAnterior;2016-06-30 21:26:43.563;2016-06-30 21:26:43.563
12572;uso_comercial;8656;ConsecionAnterior;2016-06-30 21:34:26.233;2016-06-30 21:34:26.233
12573;no_aplica;8657;ConsecionAnterior;2016-06-30 21:46:14.237;2016-06-30 21:46:14.237
12574;uso_comercial;8658;ConsecionAnterior;2016-06-30 21:47:04.407;2016-06-30 21:47:04.407
12575;no_aplica;8659;ConsecionAnterior;2016-06-30 21:47:31.517;2016-06-30 21:47:31.517
12576;no_aplica;8660;ConsecionAnterior;2016-06-30 21:48:38.550;2016-06-30 21:48:38.550
12577;uso_comercial;8661;ConsecionAnterior;2016-06-30 21:48:39.753;2016-06-30 21:48:39.753
12578;uso_comercial;8662;ConsecionAnterior;2016-06-30 21:49:22.813;2016-06-30 21:49:22.813
12579;no_aplica;8663;ConsecionAnterior;2016-06-30 21:50:15.487;2016-06-30 21:50:15.487
12580;no_aplica;8664;ConsecionAnterior;2016-06-30 21:50:34.470;2016-06-30 21:50:34.470
12581;uso_comercial;8665;ConsecionAnterior;2016-06-30 21:51:15.830;2016-06-30 21:51:15.830
12582;uso_comercial;8666;ConsecionAnterior;2016-06-30 21:51:39.690;2016-06-30 21:51:39.690
12583;uso_comercial;8667;ConsecionAnterior;2016-06-30 21:52:03.533;2016-06-30 21:52:03.533
12585;uso_comercial;8669;ConsecionAnterior;2016-06-30 21:52:29.457;2016-06-30 21:52:29.457
12586;no_aplica;8670;ConsecionAnterior;2016-06-30 21:52:49.940;2016-06-30 21:52:49.940
12587;uso_comercial;8671;ConsecionAnterior;2016-06-30 21:53:22.457;2016-06-30 21:53:22.457
12588;no_aplica;8672;ConsecionAnterior;2016-06-30 21:53:49.847;2016-06-30 21:53:49.847
12589;uso_comercial;8673;ConsecionAnterior;2016-06-30 21:55:11.660;2016-06-30 21:55:11.660
12590;no_aplica;8674;ConsecionAnterior;2016-06-30 21:55:41.940;2016-06-30 21:55:41.940
12591;no_aplica;8675;ConsecionAnterior;2016-06-30 21:56:07.970;2016-06-30 21:56:07.970
12592;uso_comercial;8676;ConsecionAnterior;2016-06-30 22:01:41.893;2016-06-30 22:01:41.893
12593;uso_comercial;8677;ConsecionAnterior;2016-06-30 22:02:34.643;2016-06-30 22:02:34.643
12594;uso_comercial;8678;ConsecionAnterior;2016-06-30 22:04:08.927;2016-06-30 22:04:08.927
12595;uso_comercial;8679;ConsecionAnterior;2016-06-30 22:05:28.940;2016-06-30 22:05:28.940
12596;uso_comercial;8680;ConsecionAnterior;2016-06-30 22:06:25.367;2016-06-30 22:06:25.367
12597;no_aplica;8681;ConsecionAnterior;2016-06-30 22:07:32.880;2016-06-30 22:07:32.880
12598;uso_comercial;8682;ConsecionAnterior;2016-06-30 22:08:24.787;2016-06-30 22:08:24.787
12599;uso_comercial;8683;ConsecionAnterior;2016-06-30 22:09:14.660;2016-06-30 22:09:14.660
12600;no_aplica;8684;ConsecionAnterior;2016-06-30 22:10:24.770;2016-06-30 22:10:24.770
12601;uso_comercial;8685;ConsecionAnterior;2016-06-30 22:50:15.180;2016-06-30 22:50:15.180
12602;uso_comercial;8686;ConsecionAnterior;2016-06-30 22:50:43.290;2016-06-30 22:50:43.290
12603;no_aplica;8687;ConsecionAnterior;2016-06-30 22:51:13.900;2016-06-30 22:51:13.900
12605;no_aplica;8689;ConsecionAnterior;2016-06-30 22:52:35.917;2016-06-30 22:52:35.917
12606;no_aplica;8690;ConsecionAnterior;2016-06-30 22:53:29.650;2016-06-30 22:53:29.650
12608;uso_oficial;8692;ConsecionAnterior;2016-06-30 22:54:55.493;2016-06-30 22:54:55.493
12609;uso_oficial;8693;ConsecionAnterior;2016-06-30 22:55:27.477;2016-06-30 22:55:27.477
12610;uso_oficial;8694;ConsecionAnterior;2016-06-30 22:56:13.183;2016-06-30 22:56:13.183
12611;no_aplica;8695;ConsecionAnterior;2016-06-30 22:56:31.167;2016-06-30 22:56:31.167
12612;uso_comercial;8696;ConsecionAnterior;2016-06-30 22:57:04.713;2016-06-30 22:57:04.713
12614;uso_comercial;8698;ConsecionAnterior;2016-06-30 22:58:43.370;2016-06-30 22:58:43.370
12615;no_aplica;8699;ConsecionAnterior;2016-06-30 22:59:08.087;2016-06-30 22:59:08.087
12616;uso_comercial;8700;ConsecionAnterior;2016-06-30 22:59:48.230;2016-06-30 22:59:48.230
12617;uso_comercial;8701;ConsecionAnterior;2016-06-30 23:00:31.433;2016-06-30 23:00:31.433
12618;uso_comercial;8702;ConsecionAnterior;2016-06-30 23:00:53.947;2016-06-30 23:00:53.947
12619;uso_comercial;8703;ConsecionAnterior;2016-06-30 23:02:06.103;2016-06-30 23:02:06.103
12620;uso_comercial;8704;ConsecionAnterior;2016-06-30 23:02:30.150;2016-06-30 23:02:30.150
12621;uso_comercial;8705;ConsecionAnterior;2016-06-30 23:03:21.777;2016-06-30 23:03:21.777
12622;uso_comercial;8706;ConsecionAnterior;2016-06-30 23:03:47.683;2016-06-30 23:03:47.683
12623;no_aplica;8707;ConsecionAnterior;2016-06-30 23:04:16.353;2016-06-30 23:04:16.353
12624;uso_comercial;8708;ConsecionAnterior;2016-06-30 23:04:43.213;2016-06-30 23:04:43.213
12625;no_aplica;8709;ConsecionAnterior;2016-06-30 23:05:39.823;2016-06-30 23:05:39.823
12626;uso_comercial;8710;ConsecionAnterior;2016-06-30 23:06:00.887;2016-06-30 23:06:00.887
12627;uso_comercial;8711;ConsecionAnterior;2016-06-30 23:06:36.433;2016-06-30 23:06:36.433
12628;no_aplica;8712;ConsecionAnterior;2016-06-30 23:07:28.607;2016-06-30 23:07:28.607
12629;uso_comercial;8713;ConsecionAnterior;2016-06-30 23:08:23.417;2016-06-30 23:08:23.417
12630;no_aplica;8714;ConsecionAnterior;2016-06-30 23:09:05.760;2016-06-30 23:09:05.760
12631;no_aplica;8715;ConsecionAnterior;2016-06-30 23:09:32.153;2016-06-30 23:09:32.153
12632;no_aplica;8716;ConsecionAnterior;2016-06-30 23:10:09.807;2016-06-30 23:10:09.807
12633;no_aplica;8717;ConsecionAnterior;2016-06-30 23:11:34.527;2016-06-30 23:11:34.527
12634;no_aplica;8718;ConsecionAnterior;2016-06-30 23:11:57.217;2016-06-30 23:11:57.217
12635;uso_comercial;8719;ConsecionAnterior;2016-06-30 23:12:26.933;2016-06-30 23:12:26.933
12636;uso_comercial;8720;ConsecionAnterior;2016-06-30 23:12:53.730;2016-06-30 23:12:53.730
12637;uso_comercial;8721;ConsecionAnterior;2016-06-30 23:13:12.777;2016-06-30 23:13:12.777
12639;uso_comercial;8723;ConsecionAnterior;2016-06-30 23:13:54.683;2016-06-30 23:13:54.683
12640;uso_comercial;8724;ConsecionAnterior;2016-06-30 23:14:19.933;2016-06-30 23:14:19.933
12641;uso_comercial;8725;ConsecionAnterior;2016-06-30 23:14:48.167;2016-06-30 23:14:48.167
12642;no_aplica;8726;ConsecionAnterior;2016-06-30 23:15:09.323;2016-06-30 23:15:09.323
12643;uso_comercial;8727;ConsecionAnterior;2016-06-30 23:16:04.077;2016-06-30 23:16:04.077
12644;no_aplica;8728;ConsecionAnterior;2016-06-30 23:16:55.777;2016-06-30 23:16:55.777
12645;uso_comercial;8729;ConsecionAnterior;2016-06-30 23:17:23.060;2016-06-30 23:17:23.060
12646;no_aplica;8730;ConsecionAnterior;2016-06-30 23:17:45.387;2016-06-30 23:17:45.387
12647;uso_comercial;8731;ConsecionAnterior;2016-06-30 23:18:16.420;2016-06-30 23:18:16.420
12648;no_aplica;8732;ConsecionAnterior;2016-06-30 23:18:56.403;2016-06-30 23:18:56.403
12649;uso_comercial;8733;ConsecionAnterior;2016-06-30 23:19:24.810;2016-06-30 23:19:24.810
12650;no_aplica;8734;ConsecionAnterior;2016-06-30 23:19:45.527;2016-06-30 23:19:45.527
12651;uso_comercial;8735;ConsecionAnterior;2016-06-30 23:20:46.357;2016-06-30 23:20:46.357
12652;uso_comercial;8736;ConsecionAnterior;2016-06-30 23:21:09.840;2016-06-30 23:21:09.840
12653;no_aplica;8737;ConsecionAnterior;2016-07-01 14:22:50.167;2016-07-01 14:22:50.167
12654;uso_comercial;8738;ConsecionAnterior;2016-07-01 14:27:46.447;2016-07-01 14:27:46.447
