id;tipo_frecuencia;ancho_banda_desde;ancho_banda_hasta;unidad_desde;unidad_hasta;espectro_id;created_at;updated_at;desde;hasta;tx_desde;tx_hasta;rx_desde;rx_hasta
3441;frecuencia_tx_rx;NULL;NULL;mhz;NULL;2483;2015-12-21 20:21:42.677;2015-12-21 20:21:42.677;;;446.5375;;441.1250;
4444;frecuencia;NULL;NULL;mhz;NULL;3486;2015-12-22 16:04:57.893;2015-12-22 16:04:57.893;;;168.0875;;168.0875;
4457;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3488;2015-12-22 16:28:35.363;2015-12-22 16:28:35.363;;;251.3625;;246.3625;
4458;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3489;2015-12-22 16:51:06.977;2015-12-22 16:51:06.977;;;260.2875;;255.2875;
4467;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3495;2015-12-22 17:29:55.120;2015-12-22 17:29:55.120;;;428.8375;;423.8375;
4641;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3526;2015-12-23 19:59:48.537;2015-12-23 19:59:48.537;;;448.0875;;443.0875;
4642;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3526;2015-12-23 19:59:48.570;2015-12-23 19:59:48.570;;;448.2375;;443.2375;
4643;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3526;2015-12-23 19:59:48.600;2015-12-23 19:59:48.600;;;447.3875;;442.3875;
4644;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3526;2015-12-23 19:59:48.617;2015-12-23 19:59:48.617;;;448.2625;;443.2625;
4645;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3526;2015-12-23 19:59:48.633;2015-12-23 19:59:48.633;;;448.2875;;443.2875;
4833;frecuencia;NULL;NULL;mhz;NULL;3551;2016-01-05 16:43:00.150;2016-01-05 16:43:00.150;;;14480;;12180;
5207;rango_frecuencias;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:43.897;2016-01-06 16:43:43.897;;;167.60;;167.60;
5208;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:43.973;2016-01-06 16:43:43.973;;;;;;
5209;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:43.990;2016-01-06 16:43:43.990;;;;;;
5210;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:43.990;2016-01-06 16:43:43.990;;;;;;
5211;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:43.990;2016-01-06 16:43:43.990;;;;;;
5212;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:43.990;2016-01-06 16:43:43.990;;;;;;
5213;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.007;2016-01-06 16:43:44.007;;;;;;
5214;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.007;2016-01-06 16:43:44.007;;;;;;
5215;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.007;2016-01-06 16:43:44.007;;;;;;
5216;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.007;2016-01-06 16:43:44.007;;;;;;
5217;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.007;2016-01-06 16:43:44.007;;;;;;
5218;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.020;2016-01-06 16:43:44.020;;;;;;
5219;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.020;2016-01-06 16:43:44.020;;;;;;
5220;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.020;2016-01-06 16:43:44.020;;;;;;
5221;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.020;2016-01-06 16:43:44.020;;;;;;
5222;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.020;2016-01-06 16:43:44.020;;;;;;
5223;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.020;2016-01-06 16:43:44.020;;;;;;
5224;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.037;2016-01-06 16:43:44.037;;;;;;
5225;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.037;2016-01-06 16:43:44.037;;;;;;
5226;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.037;2016-01-06 16:43:44.037;;;;;;
5227;frecuencia;NULL;NULL;mhz;NULL;3578;2016-01-06 16:43:44.037;2016-01-06 16:43:44.037;;;;;;
5370;frecuencia;NULL;NULL;mhz;NULL;3587;2016-01-06 17:22:49.243;2016-01-06 17:22:49.243;;;167.370;;167.370;
5420;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.263;2016-01-06 17:35:35.263;;;6034.15;6286.19;6286.19;6034.15
5421;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.277;2016-01-06 17:35:35.277;;;6063.80;6315.84;6315.84;6063.80
5422;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.277;2016-01-06 17:35:35.277;;;7708.00;7554.00;7554.00;7708.00
5423;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.277;2016-01-06 17:35:35.277;;;7680.00;7526.00;7526.00;7680.00
5424;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.293;2016-01-06 17:35:35.293;;;7442.00;7596.00;7596.00;7442.00
5425;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.293;2016-01-06 17:35:35.293;;;7554.00;7708.00;7708.00;7554.00
5426;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.293;2016-01-06 17:35:35.293;;;7624.00;7470.00;7470.00;7624.00
5427;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.307;2016-01-06 17:35:35.307;;;7596.00;7442.00;7442.00;7596.00
5428;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.307;2016-01-06 17:35:35.307;;;7777.35;8088.67;8088.67;7777.35
5429;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.323;2016-01-06 17:35:35.323;;;7895.95;8207.27;8207.27;7895.95
5430;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.323;2016-01-06 17:35:35.323;;;7807.00;8118.32;8118.32;7807.00
5431;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.403;2016-01-06 17:35:35.403;;;7747.70;8059.02;8059.02;7747.70
5432;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.403;2016-01-06 17:35:35.403;;;7807.00;8118.32;8118.32;7807.00
5433;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.403;2016-01-06 17:35:35.403;;;8207.27;7895.95;7895.95;8207.27
5434;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.417;2016-01-06 17:35:35.417;;;8236.92;7925.60;7925.60;8236.92
5435;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.417;2016-01-06 17:35:35.417;;;7925.60;8236.92;8236.92;7925.60
5436;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.433;2016-01-06 17:35:35.433;;;7836.65;8147.97;8147.97;7836.65
5437;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.433;2016-01-06 17:35:35.433;;;7955.25;7266.57;7266.57;7955.25
5438;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.433;2016-01-06 17:35:35.433;;;7955.25;8266.57;8266.57;7955.25
5439;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.450;2016-01-06 17:35:35.450;;;7866.30;8177.62;8177.62;7866.30
5440;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.450;2016-01-06 17:35:35.450;;;7777.35;8077.67;8077.67;7777.35
5441;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.450;2016-01-06 17:35:35.450;;;7807.00;8118.32;8118.32;7807.00
5442;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.467;2016-01-06 17:35:35.467;;;7836.65;8147.97;8147.97;7836.65
5443;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.467;2016-01-06 17:35:35.467;;;7895.95;8207.27;8207.27;7895.95
5444;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.480;2016-01-06 17:35:35.480;;;7836.65;8147.97;8147.97;7836.65
5445;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.480;2016-01-06 17:35:35.480;;;7866.30;8177.62;8177.62;7866.30
5446;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.480;2016-01-06 17:35:35.480;;;7895.95;8207.27;8207.27;7895.95
5447;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.497;2016-01-06 17:35:35.497;;;7777.35;8088.67;8088.67;7777.35
5448;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.497;2016-01-06 17:35:35.497;;;7836.65;8147.97;8147.97;7836.65
5449;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.513;2016-01-06 17:35:35.513;;;8177.62;7866.30;7866.30;8177.62
5450;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.513;2016-01-06 17:35:35.513;;;8207.27;7895.95;7895.95;8207.27
5451;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.513;2016-01-06 17:35:35.513;;;8236.92;7925.60;7925.60;8236.92
5452;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.527;2016-01-06 17:35:35.527;;;7836.65;8147.97;8147.97;7836.65
5453;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.527;2016-01-06 17:35:35.527;;;7955.25;8266.57;8266.57;7955.25
5454;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.543;2016-01-06 17:35:35.543;;;8088.67;7777.35;7777.35;8088.67
5455;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.543;2016-01-06 17:35:35.543;;;8266.57;7955.25;7955.25;8266.57
5456;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.543;2016-01-06 17:35:35.543;;;8266.57;7955.25;7955.25;8266.57
5457;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.557;2016-01-06 17:35:35.557;;;8266.57;7955.25;7955.25;8266.57
5458;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.557;2016-01-06 17:35:35.557;;;8236.92;7925.60;7925.60;8236.92
5459;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.557;2016-01-06 17:35:35.557;;;8236.92;7925.60;7925.60;8236.92
5460;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.573;2016-01-06 17:35:35.573;;;8088.67;7777.35;7777.35;8088.67
5461;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.573;2016-01-06 17:35:35.573;;;8057.02;7747.70;7747.70;8057.02
5462;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.590;2016-01-06 17:35:35.590;;;8207.27;7895.95;7895.95;8207.27
5463;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.590;2016-01-06 17:35:35.590;;;7836.65;8147.97;8147.97;7836.65
5464;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.590;2016-01-06 17:35:35.590;;;7855.25;8266.57;8266.57;7855.25
5465;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.620;2016-01-06 17:35:35.620;;;7925.60;8236.92;8236.92;7925.60
5466;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.620;2016-01-06 17:35:35.620;;;11645.00;11115.00;11115.00;11645.00
5467;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3590;2016-01-06 17:35:35.620;2016-01-06 17:35:35.620;;;11645.00;11115.00;11115.00;11645.00
5528;rango_frecuencias;NULL;NULL;mhz;NULL;3603;2016-01-06 20:17:15.703;2016-01-06 20:17:15.703;7425;8500;;;;
5529;rango_frecuencias;NULL;NULL;mhz;NULL;3603;2016-01-06 20:17:15.703;2016-01-06 20:17:15.703;;;;;;
5539;rango_frecuencias;NULL;NULL;mhz;NULL;3607;2016-01-06 21:30:40.523;2016-01-06 21:30:40.523;7425;8500;;;;
5551;rango_frecuencias;NULL;NULL;mhz;NULL;3612;2016-01-07 16:57:29.443;2016-01-07 16:57:29.443;;;;;;
5552;rango_frecuencias;NULL;NULL;mhz;NULL;3612;2016-01-07 16:57:29.443;2016-01-07 16:57:29.443;;;;;;
5595;rango_frecuencias;NULL;NULL;mhz;NULL;3631;2016-01-08 16:23:29.170;2016-01-08 16:23:29.170;7.100;7.125;;;;
5596;frecuencia;NULL;NULL;mhz;NULL;3631;2016-01-08 16:23:29.187;2016-01-08 16:23:29.187;;;;;;
5601;;NULL;NULL;mhz;NULL;3634;2016-01-11 21:38:41.960;2016-01-11 21:38:41.960;;;;;;
5606;;NULL;NULL;mhz;NULL;3637;2016-01-12 16:48:39.747;2016-01-12 16:48:39.747;;;;;;
5608;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3639;2016-01-12 19:55:00.410;2016-01-12 19:55:00.410;0;;152.5000;;149.5000;
5609;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3639;2016-01-12 19:55:00.440;2016-01-12 19:55:00.440;;;152.6000;;149.6000;
5610;frecuencia;NULL;NULL;mhz;NULL;3639;2016-01-12 19:55:00.440;2016-01-12 19:55:00.440;;;155.2750;;155.2750;
5611;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3640;2016-01-12 20:08:59.647;2016-01-12 20:08:59.647;;;449.6000;;444.5500;
5621;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3648;2016-01-13 18:06:31.023;2016-01-13 18:06:31.023;;;448.6875;;443.6875;
5622;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3648;2016-01-13 18:06:31.057;2016-01-13 18:06:31.057;;;446.4875;;441.4875;
5623;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3648;2016-01-13 18:06:31.057;2016-01-13 18:06:31.057;;;448.6125;;443.6125;
5624;;NULL;NULL;mhz;NULL;3648;2016-01-13 18:06:31.087;2016-01-13 18:06:31.087;;;448.6357;;443.6375;
5625;;NULL;NULL;mhz;NULL;3648;2016-01-13 18:06:31.103;2016-01-13 18:06:31.103;;;448.8375;;443.8375;
5655;;NULL;NULL;mhz;NULL;3657;2016-01-15 15:14:07.650;2016-01-15 15:14:07.650;;;;;;
5665;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3663;2016-01-15 16:17:39.487;2016-01-15 16:17:39.487;;;152.9875;;149.9875;
5666;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3663;2016-01-15 16:17:39.500;2016-01-15 16:17:39.500;;;155.8500;;155.8500;
5676;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3668;2016-01-15 16:44:59.023;2016-01-15 16:44:59.023;;;449.4625;;444.3625;
5691;frecuencia;NULL;NULL;mhz;NULL;3672;2016-01-15 17:05:40.123;2016-01-15 17:05:40.123;;;155.9000;;155.9000;
5695;;NULL;NULL;mhz;NULL;3675;2016-01-15 17:14:44.013;2016-01-15 17:14:44.013;;;;;;
5700;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3679;2016-01-15 18:04:40.100;2016-01-15 18:04:40.100;;;141.3625;;138.3250;
5718;frecuencia;NULL;NULL;mhz;NULL;3692;2016-01-18 14:45:50.180;2016-01-18 14:45:50.180;;;153.975;;153.975;
5720;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3694;2016-01-18 14:51:16.273;2016-01-18 14:51:16.273;;;143.1000;;140.1000;
5734;frecuencia;NULL;NULL;mhz;NULL;3700;2016-01-19 21:25:59.677;2016-01-19 21:25:59.677;;;259.3000;;259.3000;
5754;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3708;2016-01-20 15:52:01.227;2016-01-20 15:52:01.227;;;7470.00;7631.00;7631.00;7470.00
5755;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3708;2016-01-20 15:52:01.243;2016-01-20 15:52:01.243;;;7470.00;7631.00;7631.00;7470.00
5756;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3708;2016-01-20 15:52:01.243;2016-01-20 15:52:01.243;;;11035.00;11565.00;11565.00;11035.00
5757;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3708;2016-01-20 15:52:01.260;2016-01-20 15:52:01.260;;;11565.00;11035.00;11035.00;11565.00
5758;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3709;2016-01-20 16:55:03.000;2016-01-20 16:55:03.000;;;152.8500;;149.8500;
5759;frecuencia;NULL;NULL;mhz;NULL;3710;2016-01-20 17:22:06.833;2016-01-20 17:22:06.833;;;148.125;;148.125;
5760;rango_frecuencias;NULL;NULL;mhz;NULL;3711;2016-01-20 17:37:32.600;2016-01-20 17:37:32.600;118;136.975;;;;
5761;frecuencia;NULL;NULL;mhz;NULL;3712;2016-01-20 18:16:01.900;2016-01-20 18:16:01.900;;;142.3500;;139.3500;
5762;frecuencia;NULL;NULL;mhz;NULL;3712;2016-01-20 18:16:01.933;2016-01-20 18:16:01.933;;;141.0750;;141.0750;
5763;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3712;2016-01-20 18:16:01.947;2016-01-20 18:16:01.947;;;141.0750;;;141.0750
5764;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3712;2016-01-20 18:16:01.963;2016-01-20 18:16:01.963;;;141.7375;;;141.7375
5765;;NULL;NULL;mhz;NULL;3712;2016-01-20 18:16:01.963;2016-01-20 18:16:01.963;;;;;;
5766;;NULL;NULL;mhz;NULL;3713;2016-01-20 19:26:59.177;2016-01-20 19:26:59.177;118;136.975;;;;
5767;;NULL;NULL;mhz;NULL;3714;2016-01-20 19:43:46.630;2016-01-20 19:43:46.630;118;136.975;;;;
5768;rango_frecuencias_tx_rx;NULL;NULL;mhz;NULL;3715;2016-01-20 20:07:13.663;2016-01-20 20:07:13.663;;;;;108;117.975
5769;rango_frecuencias_tx_rx;NULL;NULL;mhz;NULL;3715;2016-01-20 20:07:13.663;2016-01-20 20:07:13.663;;;117.975;136.975;;
5770;rango_frecuencias_tx_rx;NULL;NULL;mhz;NULL;3715;2016-01-20 20:07:13.663;2016-01-20 20:07:13.663;;;;;328.6;335.4
5772;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3717;2016-01-20 20:19:58.120;2016-01-20 20:19:58.120;;;449.6875;;444.6875;
5779;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3720;2016-01-20 20:32:56.667;2016-01-20 20:32:56.667;;;447.1250;;;442.1250
5780;rango_frecuencias;NULL;NULL;mhz;NULL;3721;2016-01-20 20:55:48.137;2016-01-20 20:55:48.137;108;117.975;;;;
5781;rango_frecuencias;NULL;NULL;mhz;NULL;3721;2016-01-20 20:55:48.137;2016-01-20 20:55:48.137;117.975;137;;;;
5783;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3723;2016-01-21 13:48:51.990;2016-01-21 13:48:51.990;;;254.5875;;249.5875;
5785;frecuencia;NULL;NULL;mhz;NULL;3725;2016-01-21 14:00:08.947;2016-01-21 14:00:08.947;108.000;117.950;;;;
5786;frecuencia;NULL;NULL;mhz;NULL;3725;2016-01-21 14:00:08.947;2016-01-21 14:00:08.947;118.000;136.992;;;;
5787;frecuencia;NULL;NULL;mhz;NULL;3725;2016-01-21 14:00:08.947;2016-01-21 14:00:08.947;328.600;335.400;;;;
5800;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3732;2016-01-21 14:38:20.077;2016-01-21 14:38:20.077;;;449.6375;;444.6375;
5803;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3734;2016-01-21 14:46:34.450;2016-01-21 14:46:34.450;;;445.8875;;440.8875;
5804;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3735;2016-01-21 15:22:25.220;2016-01-21 15:22:25.220;;;142.7000;;139.7000;
5810;rango_frecuencias;NULL;NULL;mhz;NULL;3740;2016-01-21 15:32:16.753;2016-01-21 15:32:16.753;118.000;136.975;;;;
5811;rango_frecuencias;NULL;NULL;mhz;NULL;3740;2016-01-21 15:32:16.753;2016-01-21 15:32:16.753;108.000;117.950;;;;
5812;rango_frecuencias;NULL;NULL;mhz;NULL;3740;2016-01-21 15:32:16.770;2016-01-21 15:32:16.770;329.150;335.000;;;;
5817;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3745;2016-01-21 15:42:51.397;2016-01-21 15:42:51.397;;;445.9375;;;440.9375
5823;;NULL;NULL;mhz;NULL;3751;2016-01-21 15:48:52.020;2016-01-21 15:48:52.020;;;;;;
5826;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3754;2016-01-21 15:52:52.927;2016-01-21 15:52:52.927;;;168.8500;;165.8500;
5831;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3758;2016-01-21 16:02:21.443;2016-01-21 16:02:21.443;;;154.3875;;;151.3875
5832;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3759;2016-01-21 16:15:37.617;2016-01-21 16:15:37.617;;;446.3125;;441.3125;
5835;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3762;2016-01-21 16:26:37.463;2016-01-21 16:26:37.463;;;151.1625;;148.1625;
5836;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3763;2016-01-21 16:41:48.620;2016-01-21 16:41:48.620;;;2873.1250;;278.1250;
5838;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3765;2016-01-21 16:43:46.073;2016-01-21 16:43:46.073;;;252.0375;;247.0375;
5844;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3769;2016-01-21 16:55:33.403;2016-01-21 16:55:33.403;;;153.8125;;150.8125;
5857;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3772;2016-01-21 17:23:33.597;2016-01-21 17:23:33.597;;;272.8875;;267.8875;
5864;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3777;2016-01-21 17:48:41.613;2016-01-21 17:48:41.613;;;230.0625;;;225.0625
5865;;NULL;NULL;mhz;NULL;3778;2016-01-21 18:14:34.037;2016-01-21 18:14:34.037;;;;;;
5866;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3779;2016-01-21 19:21:13.250;2016-01-21 19:21:13.250;;;267.325;;273.100;
5872;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3782;2016-01-21 19:39:36.783;2016-01-21 19:39:36.783;;;272.0375;;267.0375;
5878;frecuencia;NULL;NULL;mhz;NULL;3785;2016-01-21 20:01:33.893;2016-01-21 20:01:33.893;;;440.3125;;440.3125;
5881;frecuencia;NULL;NULL;mhz;NULL;3787;2016-01-21 20:25:24.023;2016-01-21 20:25:24.023;;;440.4875;;440.4875;
5884;rango_frecuencias;NULL;NULL;mhz;NULL;3789;2016-01-21 20:51:21.120;2016-01-21 20:51:21.120;108;117.975;;;;
5885;rango_frecuencias;NULL;NULL;mhz;NULL;3789;2016-01-21 20:51:21.120;2016-01-21 20:51:21.120;118.000;136.975;;;;
5886;rango_frecuencias;NULL;NULL;mhz;NULL;3789;2016-01-21 20:51:21.120;2016-01-21 20:51:21.120;329.150;335.000;;;;
5888;rango_frecuencias;NULL;NULL;mhz;NULL;3791;2016-01-21 21:07:56.747;2016-01-21 21:07:56.747;118.000;136.975;;;;
5889;rango_frecuencias;NULL;NULL;mhz;NULL;3792;2016-01-21 21:21:48.200;2016-01-21 21:21:48.200;108.000;117.975;;;;
5890;rango_frecuencias;NULL;NULL;mhz;NULL;3792;2016-01-21 21:21:48.200;2016-01-21 21:21:48.200;118.000;136.975;;;;
5891;rango_frecuencias;NULL;NULL;mhz;NULL;3792;2016-01-21 21:21:48.200;2016-01-21 21:21:48.200;329.150;335.000;;;;
5908;frecuencia;NULL;NULL;mhz;NULL;3795;2016-01-21 21:39:44.047;2016-01-21 21:39:44.047;;;234.1375;;234.1375;
5909;;NULL;NULL;mhz;NULL;3796;2016-01-21 21:45:27.343;2016-01-21 21:45:27.343;;;;;;
5910;;NULL;NULL;mhz;NULL;3797;2016-01-21 21:46:55.203;2016-01-21 21:46:55.203;;;;;;
5911;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.837;2016-01-22 14:14:31.837;;;445.5375;;440.5375;
5912;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.850;2016-01-22 14:14:31.850;;;445.5625;;440.5625;
5913;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.867;2016-01-22 14:14:31.867;;;445.5875;;440.5875;
5914;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.883;2016-01-22 14:14:31.883;;;445.6125;;440.6125;
5915;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.897;2016-01-22 14:14:31.897;;;445.6625;;440.6625;
5916;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.913;2016-01-22 14:14:31.913;;;445.7375;;440.7375;
5917;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.943;2016-01-22 14:14:31.943;;;445.7625;;440.7625;
5918;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.960;2016-01-22 14:14:31.960;;;445.7875;;440.7875;
5919;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.977;2016-01-22 14:14:31.977;;;445.8125;;440.8125;
5920;frecuencia;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:31.990;2016-01-22 14:14:31.990;;;443.0375;;443.0375;
5921;frecuencia;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:32.007;2016-01-22 14:14:32.007;;;448.1375;;448.1375;
5922;frecuencia;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:32.023;2016-01-22 14:14:32.023;;;448.9875;;448.9875;
5923;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:32.023;2016-01-22 14:14:32.023;;;424.0125;;424.0125;
5924;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:32.023;2016-01-22 14:14:32.023;;;429.9375;;429.9375;
5925;frecuencia_tx_rx;NULL;NULL;mhz;NULL;3798;2016-01-22 14:14:32.037;2016-01-22 14:14:32.037;;;448.9625;;448.9625;
5927;;NULL;NULL;mhz;NULL;3800;2016-01-22 14:25:30.103;2016-01-22 14:25:30.103;;;;;;
5928;frecuencia;NULL;NULL;mhz;NULL;3801;2016-01-22 14:28:58.180;2016-01-22 14:28:58.180;;;445.4625;;;440.4625
